user_id,contract,most_search_t6,count_t6,category_t6,most_search_t7,count_t7,category_t7,keyword_changed_flag,category_shift_flag,category_transition,most_watch_type,taste_profile,activity_level,active_days,total_giai_tri,total_phim_truyen,total_the_thao,total_thieu_nhi,total_truyen_hinh
43722285,,bolero,2,Âm nhạc,bạn muốn hẹn hò,2,Chương trình truyền hình,Yes,Changed,Âm nhạc -> Chương trình truyền hình,,,,,,,,,
43730534,,cinderella,2,Phim chiếu rạp,bật video của tiên tiên,2,Khác,Yes,Changed,Phim chiếu rạp -> Khác,,,,,,,,,
43745748,,liên minh công lý phiên bản của zack snyder,3,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,yowamushi,2,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
43787636,,thiếu nhi,2,Tìm kiếm chung,thiếu nhi,8,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
43804930,,phim lẻ,6,Khác,phim lẻ,4,Khác,No,Unchanged,Unchanged,,,,,,,,,
43916386,,gundam,5,Anime,nhanh và nguy hiểm 9,3,Phim chiếu rạp / Hành động,Yes,Changed,Anime -> Phim chiếu rạp / Hành động,,,,,,,,,
43962194,,one punch man,10,Anime,em đẹp nhất là khi mỉm cười,2,Phim Trung Quốc,Yes,Changed,Anime -> Phim Trung Quốc,,,,,,,,,
44034721,,thanh van chi,2,Khác,hanh phuc den van gia,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44038837,,trầm thụy hoa viên,3,Khác,xin đừng gặp anh ấy,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
44057927,,penthouse 3,2,Phim Hàn Quốc,đời sống ngục tù,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
44062481,,liên minh công lý phiên bản của zack snyder,5,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
44082397,,khmer,10,Văn hóa / Dân tộc,khmer,7,Văn hóa / Dân tộc,No,Unchanged,Unchanged,,,,,,,,,
44085635,,tình đơn côi,3,Khác,mưa lạnh tàn canh,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44135335,,bolero,7,Âm nhạc,bolero,5,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
44150461,,khu v,3,Khác,atta,8,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44166019,,bolero,26,Âm nhạc,bolero,29,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
44176020,,kênh vtv6,5,Kênh truyền hình,kênh vtv3,2,Kênh truyền hình,Yes,Unchanged,Unchanged,,,,,,,,,
44182204,,tôi thấy hoa vàng trên cỏ xanh,5,Phim Việt Nam,giờ này anh ở đâu,2,Khác,Yes,Changed,Phim Việt Nam -> Khác,,,,,,,,,
44194093,,cuộc chiến thượng lưu,2,Phim Hàn Quốc,cuộc chiến thượng lưu,2,Phim Hàn Quốc,No,Unchanged,Unchanged,,,,,,,,,
44225799,,tôi độc thân dựa vào thực lực,2,Phim Trung Quốc,thánh lười tanaka,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
44250844,,cho,2,Khác,cho,3,Khác,No,Unchanged,Unchanged,,,,,,,,,
44335450,,vẻ đẹp đích thực,6,Phim Hàn Quốc,lang y lừng danh,6,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
44395240,,liên khúc bolero,16,Âm nhạc,liên khúc bolero,11,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
44417379,,chốn ngục tù,2,Khác,huyền thoại biển xanh,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
44429858,,hài hoài linh kiều oanh,2,Tìm kiếm chung,tấm cám chuyện chưa kể,2,chuyện chưa kể : Phim Việt Nam,Yes,Changed,Tìm kiếm chung -> chuyện chưa kể : Phim Việt Nam,,,,,,,,,
44482545,,hoàng phi hồng,2,Khác,bạn muốn hẹn hò,2,Chương trình truyền hình,Yes,Changed,Khác -> Chương trình truyền hình,,,,,,,,,
4448485,,tôi thấy hoa vàng trên cỏ xanh,3,Phim Việt Nam,tôi thấy hoa vàng trên cỏ xanh,3,Phim Việt Nam,No,Unchanged,Unchanged,,,,,,,,,
44484904,,yoyo,2,Khác,fairy tail,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
44505522,,bí mật cơn lốc ninjago,5,Khác,ranh giới quỷ,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44524815,,anh có thích brahms,2,Khác,suzy,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44545158,,nhất dạ tân nương 2 thuyet minh,7,Phim Trung Quốc,minh châu rực rỡ,2,Phim Thái Lan,Yes,Changed,Phim Trung Quốc -> Phim Thái Lan,,,,,,,,,
44567989,,thử thách thần tượng,8,Chương trình truyền hình,thử thách thần tượng,5,Chương trình truyền hình,No,Unchanged,Unchanged,,,,,,,,,
44577285,,naruto,2,Anime,neymar,5,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
44586868,,bolero,2,Âm nhạc,bolero,3,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
44627208,,ngư giao kỳ,2,Khác,sơn hà lệnh,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44639010,,siêu trộm,3,Khác,thể thao việt nam,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
44650342,,cảnh đẹp ngày vui biết bao giờ,2,Phim Trung Quốc,tinh ha xan,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
44723262,,kimetsu no yaiba,2,Anime,thanh gươm diệt quỷ phần kỹ viện trấn,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
44733187,,fairy tail,2,Anime,luffy,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
44764490,,alice,5,Phim Hàn Quốc,hôn nhân không hẹn hò,3,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
44801186,,cuộc chiến,12,Khác,cuộc chiến,7,Khác,No,Unchanged,Unchanged,,,,,,,,,
44809491,,horimiya,2,Anime,sự trỗi dậy của khiên hiệp sĩ,4,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
44936828,,chien,9,Khác,thuy chi,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
45066757,,thời sự vtv1 qua,2,Tìm kiếm chung / Tin tức,thời sự,3,Tìm kiếm chung / Tin tức,Yes,Unchanged,Unchanged,,,,,,,,,
4515346,,cô gái vàng huyr x tùng viu x quang đăng,3,Khác,nông trại chó,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
45252031,,mẹ ma,2,Phim chiếu rạp / Kinh dị,long tranh hổ đấu,2,Khác,Yes,Changed,Phim chiếu rạp / Kinh dị -> Khác,,,,,,,,,
45259536,,baby shark,2,Âm nhạc thiếu nhi,ấu trùng tinh nghịch,6,Phim hoạt hình,Yes,Changed,Âm nhạc thiếu nhi -> Phim hoạt hình,,,,,,,,,
45304689,,miễn bầu trời còn có mặt trời,3,Phim Thái Lan,quán gỏi ga doo ri,2,Khác,Yes,Changed,Phim Thái Lan -> Khác,,,,,,,,,
45306738,,machine,2,Khác,siêu nhân,2,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
45314547,,thu li,2,Khác,yeu n,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
45460043,,cuộc chiến thượng lưu 3,2,Phim Hàn Quốc,kẻ trộm mặt trăng minions,2,minions : Phim hoạt hình,Yes,Changed,Phim Hàn Quốc -> minions : Phim hoạt hình,,,,,,,,,
45462957,,đại đường nữ pháp y,2,Khác,bạch phát vương phi,4,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
45494870,,tìm kiếm bằng giọng nói,2,Tìm kiếm chung / Chức năng,tìm kiếm bằng giọng nói,3,Tìm kiếm chung / Chức năng,No,Unchanged,Unchanged,,,,,,,,,
45755380,,chuyện tình bác sĩ,2,Phim Hàn Quốc,dog,2,Động vật,Yes,Changed,Phim Hàn Quốc -> Động vật,,,,,,,,,
45824566,,thiếu nhi,6,Tìm kiếm chung,thiếu nhi,17,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
45904385,,death note,2,Khác,one punch man,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
45952665,,heo peppa,2,Phim hoạt hình,heo peppa,2,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
45975395,,conan thám tử lừng danh,2,Anime,doraemon,3,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
46097768,,tai sao,3,Khác,naruto,7,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
46115228,,komi,2,Anime,shig,2,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
46166443,,học,2,Khác,kẻ trộm mặt trăng minions,2,minions : Phim hoạt hình,Yes,Changed,Khác -> minions : Phim hoạt hình,,,,,,,,,
46180918,,cảnh đẹp ngày vui biết bao giờ,2,Phim Trung Quốc,sweet dream,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
46249873,,ho so,3,Khác,bằng chứng thép,3,Phim Hồng Kông,Yes,Changed,Khác -> Phim Hồng Kông,,,,,,,,,
46250351,,bạn trai tôi là hồ ly,2,Phim Hàn Quốc,truy sát,3,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
46514880,,bạn trai tôi là hồ ly,2,Phim Hàn Quốc,nhất kiến khuynh tâm,2,Phim Trung Quốc,Yes,Changed,Phim Hàn Quốc -> Phim Trung Quốc,,,,,,,,,
4657646,,hội pháp sư,2,Anime,hội pháp sư,2,Anime,No,Unchanged,Unchanged,,,,,,,,,
46658176,,yêu nhầm chị dâu,17,Phim Thái Lan,kinn porche,2,Khác,Yes,Changed,Phim Thái Lan -> Khác,,,,,,,,,
46762174,,cảnh đẹp ngày vui biết bao giờ,2,Phim Trung Quốc,sex,4,Nhạy cảm,Yes,Changed,Phim Trung Quốc -> Nhạy cảm,,,,,,,,,
46785534,,cẩm y chi dạ thuyết minh,2,Khác,quân sư liên minh,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
46874553,,luoi,4,Khác,phi vu dong troi,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
46964222,,khi người đàn ông yêu,2,Khác,sao băng,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
46975766,,diên hy công lược,3,Phim Trung Quốc,tiểu nương tử nhà tướng quân,9,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
47013513,,everyone wants to meet you,3,Khác,tôi không phải là robot,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
47025883,,ma nữ đáng yêu,3,Khác,cuộc chiền thượng lưu 2,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
47128298,,hận tình hoán mệnh,2,Phim ảnh,oan gia phònd cấp cú,2,Khác,Yes,Changed,Phim ảnh -> Khác,,,,,,,,,
47316295,,bolero,5,Âm nhạc,bolero,3,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
47344816,,tiểu thư quạ đen và tiên sinh thằn lằn,2,Khác,chiến binh nụ cười,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
47410097,,nhất kiến khuynh tâm,2,Phim Trung Quốc,sao bang,6,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
47423204,,truy tìm ký ức,2,Khác,yêu em từ cái nhìn đầu tiên,3,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
47482452,,xo so,3,Khác,kinh chú đại bi,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
47521651,,bolero,2,Âm nhạc,bolero,4,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
47543898,,góc khuất,2,Khác,hôn nhân giả,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
47618798,,dog,2,Động vật,dog,4,Động vật,No,Unchanged,Unchanged,,,,,,,,,
47643052,,dog,2,Động vật,dog,2,Động vật,No,Unchanged,Unchanged,,,,,,,,,
47663669,,one punch man,3,Anime,one punch man,3,Anime,No,Unchanged,Unchanged,,,,,,,,,
47689153,,hope,2,Khác,người thầy y đức,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
47779560,,thủ lĩnh thẻ bài s2,3,Anime,vô tình nhặt được tổng tài,2,Phim Trung Quốc,Yes,Changed,Anime -> Phim Trung Quốc,,,,,,,,,
47785922,,hậu duệ mặt trời,2,Phim Hàn Quốc,thư ký kim sao thế,3,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
47810373,,cuộc chiến thượng lưu,3,Phim Hàn Quốc,trở lại tuổi 18,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
47891316,,nữ thanh tra tài ba,3,Phim Hàn Quốc,cảnh báo tình yêu,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
47907202,,attack on titan final season,6,Anime,fairy tail season 2,4,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
47997628,,nhím sonic 2,2,Phim hoạt hình,vẻ đẹp đích thực,4,Phim Hàn Quốc,Yes,Changed,Phim hoạt hình -> Phim Hàn Quốc,,,,,,,,,
48046826,,kết hôn rồi bắt đầu yêu,6,Phim Trung Quốc,tiểu nương tử nhà tướng quân,3,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
48050139,,như ý phương phi,3,Khác,lưu ly mỹ nhân sát,6,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
48110186,,loa phường tập 10,4,Khác,loa phường tập 41,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
48134281,,ma cà rồng hàng xóm gia đình black 2,2,Tâm linh,lưỡi gươm diệt quỷ,11,Anime,Yes,Changed,Tâm linh -> Anime,,,,,,,,,
48144997,,tôi thấy hoa vàng trên cỏ xanh,2,Phim Việt Nam,tôi thấy hoa vàng trên cỏ xanh,2,Phim Việt Nam,No,Unchanged,Unchanged,,,,,,,,,
48183320,,phong bạo vũ,2,Khác,bằng chứng thép 3,2,Phim Hồng Kông,Yes,Changed,Khác -> Phim Hồng Kông,,,,,,,,,
48201536,,đẹp trai là số một,2,Phim Trung Quốc,scrat spaced out,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
48215916,,fairy tail,36,Anime,fairy tail,5,Anime,No,Unchanged,Unchanged,,,,,,,,,
48229031,,bắt ma phá án,2,Phim Hàn Quốc,ngọt ngào dành riêng em,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
48354046,,gia dinh diep vien,2,Khác,gintama,3,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
48441045,,lee kwang soo,2,Khác,kẻ cắp mặt trăng,2,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
48442340,,mèo oggy và những chú gián tinh nghịch,2,Phim hoạt hình,lửa chiến,2,Khác,Yes,Changed,Phim hoạt hình -> Khác,,,,,,,,,
48449894,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,minio,2,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
4857012,,chuyện tình lan điệp,2,Khác,đò qua bến sông,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
48695756,,trữ tình,3,Âm nhạc,trữ tình,4,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
48701208,,prime provider,11,Khác,prime provider,9,Khác,No,Unchanged,Unchanged,,,,,,,,,
48830803,,co na,2,Khác,runningman,5,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
48843441,,cuộc sống thượng lưu,2,Phim Hàn Quốc,chị đã thành công thu hút sự chú ý của tôi,2,Phim Trung Quốc,Yes,Changed,Phim Hàn Quốc -> Phim Trung Quốc,,,,,,,,,
48868337,,hoa của quỷ,2,Phim Hàn Quốc,tên tôi là busaba,3,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
48882912,,supergirl,4,Khác,supergirl,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
48980090,,mouse,5,Phim Hàn Quốc,bạch phát vương phi,2,Phim Trung Quốc,Yes,Changed,Phim Hàn Quốc -> Phim Trung Quốc,,,,,,,,,
49009060,,việt nam,3,Khác,việt nam,8,Khác,No,Unchanged,Unchanged,,,,,,,,,
49031803,,lucy,4,Phim chiếu rạp / Hành động,shoot each other,4,Khác,Yes,Changed,Phim chiếu rạp / Hành động -> Khác,,,,,,,,,
49036218,,cô nàng trong trắng oh woo ri,5,Phim Hàn Quốc,thiên kê chi bạch xà truyền thuyết,5,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
49061490,,bí mật nơi góc tối,2,Khác,con tim sắt đá,2,Phim Thái Lan,Yes,Changed,Khác -> Phim Thái Lan,,,,,,,,,
49085442,,hậu cung như ý truyện,10,Phim Trung Quốc,hậu cung như ý truyên,2,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
49101559,,hội pháp sư phần cuối,4,Anime,sakura thủ lĩnh thẻ bài,13,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
49113451,,nữ thanh tra tài ba,3,Phim Hàn Quốc,trở lại tuổi 18,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
49123984,,nhanh và nguy hiểm 9,4,Phim chiếu rạp / Hành động,cival,5,Khác,Yes,Changed,Phim chiếu rạp / Hành động -> Khác,,,,,,,,,
49124640,,tình bolero,20,Âm nhạc,tình bolero,12,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
49130528,,cô bé masha và chú gấu xiếc,8,Phim hoạt hình,cô bé masha và chú gấu xiếc,16,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
49138032,,penthouse 3,2,Phim Hàn Quốc,dr stone,5,Anime,Yes,Changed,Phim Hàn Quốc -> Anime,,,,,,,,,
49141641,,siêu nhân,20,Phim hoạt hình,siêu nhân,3,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
49164245,,tam,14,Khác,ban trai,17,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49183435,,hội pháp sư,2,Anime,hội pháp sư 2,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
49198533,,học viện quân sự liệt hỏa,3,Phim Trung Quốc,liet,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
49207841,,siêu nhân,2,Phim hoạt hình,kaoke,12,Khác,Yes,Changed,Phim hoạt hình -> Khác,,,,,,,,,
49211515,,one punch man,3,Anime,one punch man,3,Anime,No,Unchanged,Unchanged,,,,,,,,,
49220874,,dau t,5,Khác,full metal,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49228903,,yêu tinh,7,Phim Hàn Quốc,bầu trời rực đỏ,3,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
49234237,,thanh gươm diệt quỷ phần kỹ viện trấn,3,Anime,thanh gươm diệt quỷ phần kỹ viện trấn,4,Anime,No,Unchanged,Unchanged,,,,,,,,,
49250137,,bác sĩ yo han,3,Phim Hàn Quốc,phim luoi troi,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
49274094,,vẻ đẹp đích thực,2,Phim Hàn Quốc,hoa của quỷ,3,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
49281237,,pinochio,2,Phim Hàn Quốc,lai la,3,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
49299647,,vo my,12,Khác,canh de,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49302994,,sao băng,2,Khác,nabi tôi sẽ không yêu em,4,Phim Thái Lan,Yes,Changed,Khác -> Phim Thái Lan,,,,,,,,,
49311611,,chàng hậu,3,Phim Hàn Quốc,danh sách mua sắm của kẻ sát nhân,5,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
49321609,,paw patrol,2,Phim hoạt hình,doraemon,7,Anime,Yes,Changed,Phim hoạt hình -> Anime,,,,,,,,,
49330615,,fairy tail season 2,2,Anime,sakura thủ lĩnh thẻ bài,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
49333665,,mối tình đầu,4,Phim Hàn Quốc,sakura thủ lĩnh thẻ bài,4,Anime,Yes,Changed,Phim Hàn Quốc -> Anime,,,,,,,,,
49335179,,sự trỗi dậy của khiên hiệp sĩ,2,Anime,lưỡng bất nghi,3,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
49377669,,haikyu,3,Khác,câu lạc bộ báo thù,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49379621,,jujutsu kaisen,3,Anime,doraemon,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
49430511,,huyền thoại chima,2,Khác,ma sói,8,Tâm linh,Yes,Changed,Khác -> Tâm linh,,,,,,,,,
49516192,,phim trường ma,4,Thể loại phim,phim trường ma,5,Thể loại phim,No,Unchanged,Unchanged,,,,,,,,,
49517599,,kết hôn rồi bắt đầu yêu,2,Phim Trung Quốc,chiêu trò lừa gạt,2,Phim Thái Lan,Yes,Changed,Phim Trung Quốc -> Phim Thái Lan,,,,,,,,,
49518542,,em là thành trì doanh lũy của anh,3,Phim Trung Quốc,sao băng,3,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
49518596,,xổ số miền nam hôm nay,2,Khác,con bò kêu,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49519885,,thanh gươm diệt quỷ,4,Anime,thanh gươm diệt quỷ,2,Anime,No,Unchanged,Unchanged,,,,,,,,,
49533782,,penthouse 2,19,Phim Hàn Quốc,nắm giữ sinh mệnh,9,Phim ảnh,Yes,Changed,Phim Hàn Quốc -> Phim ảnh,,,,,,,,,
49543039,,cậu bé mất tích,2,Phim truyền hình / Viễn tưởng (Stranger Things),cậu bé mất tích,2,Phim truyền hình / Viễn tưởng (Stranger Things),No,Unchanged,Unchanged,,,,,,,,,
49548165,,vẻ đẹp đích thực,3,Phim Hàn Quốc,vẻ đẹp đích thực,2,Phim Hàn Quốc,No,Unchanged,Unchanged,,,,,,,,,
49559520,,su tro,5,Khác,su tro,6,Khác,No,Unchanged,Unchanged,,,,,,,,,
49565414,,báo thù,3,Khác,báo thù,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
49590406,,con gái của mẹ,2,Khác,sbs ik,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49614410,,ma tốc độ,4,Phim chiếu rạp,ca nhạc,3,Âm nhạc,Yes,Changed,Phim chiếu rạp -> Âm nhạc,,,,,,,,,
49626417,,vô tình nhặt được tổng tài,3,Phim Trung Quốc,dinh me,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
49632820,,vtv,2,Khác,vtv1,2,Kênh truyền hình,Yes,Changed,Khác -> Kênh truyền hình,,,,,,,,,
49636702,,thanhh gươm diệt quỷ,7,Khác,minion,2,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
49639245,,xi,9,Khác,xi,8,Khác,No,Unchanged,Unchanged,,,,,,,,,
49641807,,on ti,35,Khác,o n,10,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49642661,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
49645555,,búp bê sát nhân,2,Khác,chuột mickey,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49650610,,hai nguoi vo,2,Khác,gai nga,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49669577,,nam de,10,Khác,buoc q,17,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49671440,,những phận đời trớ trêu,3,Khác,phim quốc tử giám có một nữ đệ tử,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49673685,,bác sĩ ma,4,Phim Hàn Quốc,kẻ trộm mặt trăng minions,2,minions : Phim hoạt hình,Yes,Changed,Phim Hàn Quốc -> minions : Phim hoạt hình,,,,,,,,,
49678583,,dangal,4,Khác,sao băng,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49684687,,rambo1,3,Khác,rambo,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49687683,,bóng đá trực tiếp,2,Khác,siêu nhân,2,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
49693541,,lý tiểu long và tôi,5,Phim ảnh,lý tiểu long và tôi,6,Phim ảnh,No,Unchanged,Unchanged,,,,,,,,,
49707803,,mẹ ma,2,Phim chiếu rạp / Kinh dị,prime provider,2,Khác,Yes,Changed,Phim chiếu rạp / Kinh dị -> Khác,,,,,,,,,
49713237,,tayo the little bus,3,Khác,thương ngày nắng về,3,Phim Việt Nam,Yes,Changed,Khác -> Phim Việt Nam,,,,,,,,,
49724079,,bạn trai tôi là hồ ly,2,Phim Hàn Quốc,yêu tinh,7,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
49747949,,kết hôn rồi mới bắt đầu uêu,2,Khác,mối tình đầu của tôi,2,Phim Việt Nam,Yes,Changed,Khác -> Phim Việt Nam,,,,,,,,,
49760644,,baby shark,3,Âm nhạc thiếu nhi,kẻ vô danh,3,Khác,Yes,Changed,Âm nhạc thiếu nhi -> Khác,,,,,,,,,
49762665,,tiên nữ cử tạ kim bok joo,5,Phim Hàn Quốc,hoa du ký,7,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
49806186,,yeu em ba,2,Khác,hote,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
49822303,,mắt xích hận thù,2,Phim Thái Lan,cô nàng đầu bếp của tôi,5,Phim Thái Lan,Yes,Unchanged,Unchanged,,,,,,,,,
49823784,,bạn trai tôi là hồ ly,2,Phim Hàn Quốc,da khắc khuynh tâm,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
49833910,,thiên nga đen,4,Phim chiếu rạp,thiên nga đen,2,Phim chiếu rạp,No,Unchanged,Unchanged,,,,,,,,,
49877621,,người nhện không còn nhà,4,không còn nhà : Phim chiếu rạp / Siêu anh hùng,attack on titan season 4,4,Anime,Yes,Changed,không còn nhà : Phim chiếu rạp / Siêu anh hùng -> Anime,,,,,,,,,
